Timestamp,Millis,Temp_C,Lux,Distance_CM,System_Mode,Deviation_Active,Deviation_Fixed_Sec
4/19/2026 0:51,760166,21.94,43,16.66,1,1,
4/19/2026 0:51,761263,21.94,43,15.71,1,1,
4/19/2026 0:51,762360,21.94,43,15.79,1,1,
4/19/2026 0:51,763458,21.87,43,15.71,1,1,
4/19/2026 0:51,764555,21.94,43,16.97,1,1,
4/19/2026 0:51,765652,21.94,43,16.97,1,1,
4/19/2026 0:51,766750,21.87,43,16.03,1,1,
4/19/2026 0:51,767847,21.94,43,16.01,1,1,
4/19/2026 0:51,768945,21.94,43,17.29,1,1,
4/19/2026 0:51,770042,21.94,43,16.97,1,1,
4/19/2026 0:52,771140,21.94,43,16.97,1,1,
4/19/2026 0:52,772238,21.94,43,22.95,1,1,
4/19/2026 0:52,773335,21.87,43,18.24,1,1,
4/19/2026 0:52,774432,21.94,43,16.39,1,1,
4/19/2026 0:52,775530,21.94,43,21.95,1,1,
4/19/2026 0:52,776629,21.94,43,38.85,1,1,
4/19/2026 0:52,777728,21.94,43,29.43,1,1,
4/19/2026 0:52,778824,21.94,43,16.97,1,1,
4/19/2026 0:52,779922,21.94,43,16.97,1,1,
4/19/2026 0:52,781020,21.87,43,16.01,1,1,
4/19/2026 0:52,782116,21.94,43,16.01,1,1,
4/19/2026 0:52,783214,21.94,43,19.87,1,1,
4/19/2026 0:52,784312,21.94,43,23.41,1,1,
4/19/2026 0:52,785410,21.94,43,28.02,1,1,
4/19/2026 0:52,786507,21.94,43,16.97,1,1,
4/19/2026 0:52,787605,21.94,43,15.71,1,1,
4/19/2026 0:52,788702,21.94,43,15.35,1,1,
4/19/2026 0:52,789799,21.94,43,16.76,1,1,
4/19/2026 0:52,790897,21.87,43,16.66,1,1,
4/19/2026 0:52,791994,21.87,43,17.92,1,1,
4/19/2026 0:52,793092,21.87,43,16.97,1,1,
4/19/2026 0:52,794189,21.94,43,16.97,1,1,
4/19/2026 0:52,795287,21.87,43,24.38,1,1,
4/19/2026 0:52,796385,21.94,43,18.87,1,1,
4/19/2026 0:52,797481,21.87,43,16.01,1,1,
4/19/2026 0:52,798580,21.94,43,29.78,1,1,
4/19/2026 0:52,799678,21.94,43,29.15,1,1,
4/19/2026 0:52,800776,21.87,43,16.01,1,1,
4/19/2026 0:52,801872,21.94,43,15.69,1,1,
4/19/2026 0:52,802970,21.94,43,17.07,1,1,
4/19/2026 0:52,804068,21.87,43,16.66,1,1,
4/19/2026 0:52,805165,21.87,43,16.64,1,1,
4/19/2026 0:52,806262,21.94,43,16.76,1,1,
4/19/2026 0:52,807360,21.87,43,16.39,1,1,
4/19/2026 0:52,808458,21.87,43,20.14,1,1,
4/19/2026 0:52,809554,21.87,43,15.71,1,1,
4/19/2026 0:52,810652,21.87,43,15.71,1,1,
4/19/2026 0:52,811750,21.87,43,16.97,1,1,
4/19/2026 0:52,812847,21.87,43,16.01,1,1,
4/19/2026 0:52,813944,21.87,43,16.01,1,1,
4/19/2026 0:52,815041,21.94,43,15.76,1,1,
4/19/2026 0:52,816140,21.87,43,30.31,1,1,
4/19/2026 0:52,817238,21.87,43,16.98,1,1,
4/19/2026 0:52,818334,21.87,43,18.24,1,1,
4/19/2026 0:52,819432,21.94,43,22.93,1,1,
4/19/2026 0:52,820530,21.87,43,16.75,1,1,
4/19/2026 0:52,821627,21.87,43,19.19,1,1,
4/19/2026 0:52,822725,21.87,43,17.92,1,1,
4/19/2026 0:52,823823,21.87,43,28.9,1,1,
4/19/2026 0:52,824921,21.94,43,16.97,1,1,
4/19/2026 0:52,826018,21.94,43,16.97,1,1,
4/19/2026 0:52,827115,21.87,43,20.14,1,1,
4/19/2026 0:52,828213,21.87,43,18.87,1,1,
